Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label
17.7,Online,2023-11-09 15:01:00,36881.31,Tablet,New York,Electronics,0,0,7,112.49,3,Mastercard,106,121.36,Password,0.6936,1,0
81.82,Bank Transfer,2023-12-22 07:35:00,55161.74,Laptop,New York,Electronics,0,0,13,159.88,1,Amex,130,480.39,Password,0.58,0,0
57.16,Bank Transfer,2023-03-23 18:15:00,6923.25,Mobile,London,Groceries,0,0,3,362.65,1,Amex,169,4913.72,OTP,0.3713,0,0
56.06,ATM Withdrawal,2023-12-24 04:11:00,48762.31,Laptop,Mumbai,Restaurants,0,0,2,403.94,3,Amex,4,1328.4,PIN,0.6557,1,0
50.86,Online,2023-01-21 22:39:00,49780.45,Mobile,Mumbai,Clothing,0,0,8,143.29,1,Discover,95,1481.95,PIN,0.1768,0,0
74.57,POS,2023-06-26 21:19:00,41341.84,Tablet,Sydney,Groceries,0,0,14,162.35,2,Amex,229,586.45,PIN,0.4911,1,0
26.66,Bank Transfer,2023-08-08 23:52:00,6052.52,Mobile,Tokyo,Groceries,0,0,3,491.16,0,Discover,96,2471.11,Password,0.2381,0,0
57.19,Online,2023-10-02 11:25:00,87871.92,Mobile,Tokyo,Travel,0,0,14,285.94,0,Discover,200,4388.23,OTP,0.1601,0,0
83.07,POS,2023-10-20 14:48:00,35177.4,Tablet,Sydney,Electronics,0,0,14,85.33,0,Amex,84,3647.86,OTP,0.0458,0,0
50.57,POS,2023-12-28 17:45:00,25847.52,Laptop,Mumbai,Groceries,0,0,2,394.93,0,Mastercard,37,4850.24,OTP,0.7957,0,0
58.38,POS,2023-08-08 20:29:00,7753.71,Mobile,Tokyo,Groceries,0,0,5,53.05,4,Visa,25,1891.98,Password,0.0738,0,1
8.11,ATM Withdrawal,2023-04-21 11:37:00,7610.37,Mobile,Sydney,Groceries,0,0,13,297.1,3,Mastercard,14,247.74,Password,0.5259,0,0
289.88,Online,2023-08-31 16:56:00,23478.54,Tablet,Tokyo,Clothing,0,0,12,57.8,4,Discover,108,3892.89,Password,0.5865,0,1
47.68,Online,2023-03-21 21:08:00,95829.61,Mobile,London,Travel,0,0,12,333.94,4,Visa,164,4804.07,Password,0.8604,1,1
366.49,POS,2023-02-15 08:13:00,86814.48,Laptop,Sydney,Restaurants,0,0,8,180.19,3,Amex,185,2512.61,PIN,0.9866,0,1
168.06,ATM Withdrawal,2023-06-05 12:06:00,73411.32,Tablet,New York,Restaurants,0,0,9,156.23,4,Visa,151,475.66,OTP,0.0683,0,1
63.37,ATM Withdrawal,2023-04-18 06:02:00,95698.21,Mobile,London,Clothing,0,0,6,217.78,4,Mastercard,37,3706.14,Biometric,0.4296,0,1
5.26,Online,2023-04-09 07:47:00,14853.7,Mobile,Tokyo,Electronics,0,0,12,196.26,2,Visa,226,3119.11,OTP,0.0151,0,0
116.65,Online,2023-02-02 10:16:00,79749.93,Tablet,Tokyo,Restaurants,1,0,13,398.0,3,Visa,135,4808.87,Password,0.7123,0,0
47.89,ATM Withdrawal,2023-11-04 08:55:00,76702.4,Mobile,Mumbai,Electronics,0,0,4,465.38,2,Amex,134,1729.68,Password,0.9924,0,1
177.07,Bank Transfer,2023-11-23 19:12:00,39451.33,Mobile,Mumbai,Clothing,0,0,7,88.52,3,Mastercard,181,1621.01,Biometric,0.799,0,0
104.01,ATM Withdrawal,2023-01-13 20:41:00,74493.76,Tablet,Tokyo,Travel,0,0,11,227.44,4,Visa,158,641.25,PIN,0.3954,1,1
238.23,ATM Withdrawal,2023-10-12 00:11:00,98333.81,Tablet,London,Electronics,0,0,4,379.74,2,Amex,162,4852.43,Password,0.5734,0,0
197.5,ATM Withdrawal,2023-08-03 13:00:00,11201.15,Tablet,New York,Restaurants,0,0,14,352.74,4,Visa,156,756.3,Password,0.9242,1,1
75.6,Online,2023-10-12 02:30:00,86235.92,Laptop,Mumbai,Groceries,0,0,9,18.59,2,Amex,25,1201.58,PIN,0.0628,0,0
52.06,POS,2023-07-19 13:58:00,27127.77,Laptop,London,Clothing,0,0,12,470.13,3,Visa,207,761.32,OTP,0.3349,0,0
124.32,ATM Withdrawal,2023-05-10 07:31:00,21900.09,Mobile,Sydney,Travel,0,0,7,83.88,0,Discover,110,4833.19,PIN,0.8393,1,0
110.72,Online,2023-08-08 04:38:00,87773.57,Mobile,London,Travel,0,0,14,41.22,4,Visa,210,796.65,Biometric,0.8908,0,1
3.59,ATM Withdrawal,2023-06-22 00:28:00,27243.28,Mobile,Sydney,Electronics,0,0,1,391.7,0,Visa,178,2148.04,PIN,0.5593,0,0
94.77,POS,2023-02-03 10:00:00,72185.45,Laptop,New York,Clothing,0,0,6,463.2,4,Discover,75,3054.77,Password,0.5144,0,1
71.51,Bank Transfer,2023-03-04 03:24:00,5070.53,Tablet,London,Travel,0,0,8,122.49,2,Discover,208,4462.28,OTP,0.2862,1,0
113.46,ATM Withdrawal,2023-08-16 21:30:00,34221.06,Mobile,New York,Electronics,0,0,11,85.21,4,Amex,149,808.44,Biometric,0.7515,0,1
58.8,ATM Withdrawal,2023-09-06 08:57:00,69096.97,Mobile,Mumbai,Clothing,0,0,2,110.61,2,Visa,103,390.41,OTP,0.017,1,0
65.33,Online,2023-09-20 08:22:00,57302.41,Tablet,London,Travel,0,0,14,28.71,2,Visa,44,3639.25,Biometric,0.3126,1,0
2.2,Bank Transfer,2023-05-29 00:43:00,25079.12,Tablet,London,Groceries,0,0,11,101.15,4,Mastercard,141,1247.54,PIN,0.9254,1,1
112.33,Bank Transfer,2023-11-01 17:52:00,32218.4,Tablet,Sydney,Restaurants,0,0,10,157.61,0,Amex,50,3606.03,OTP,0.4937,0,0
443.09,ATM Withdrawal,2023-07-06 08:10:00,61568.73,Laptop,London,Travel,0,0,12,191.51,0,Visa,99,792.53,Biometric,0.1243,0,0
261.5,POS,2023-12-21 22:17:00,47242.66,Mobile,Mumbai,Clothing,0,0,4,417.83,4,Amex,215,3613.3,OTP,0.8696,1,1
9.42,Online,2023-10-17 09:19:00,8047.15,Laptop,Tokyo,Clothing,0,0,4,401.19,2,Discover,188,1358.53,OTP,0.6146,1,0
135.57,POS,2023-03-21 10:58:00,39691.97,Laptop,Sydney,Restaurants,0,0,8,119.89,1,Mastercard,194,3296.82,Biometric,0.3779,0,0
191.96,ATM Withdrawal,2023-06-26 20:30:00,91881.68,Laptop,Tokyo,Electronics,0,1,4,40.27,1,Discover,97,3791.41,OTP,0.6325,0,0
11.47,Online,2023-02-02 18:12:00,12449.63,Mobile,Tokyo,Clothing,0,0,7,484.81,0,Mastercard,146,1095.38,OTP,0.7513,0,0
19.55,POS,2023-07-21 14:34:00,46445.17,Laptop,New York,Clothing,0,0,9,424.91,1,Visa,32,2803.93,Password,0.194,0,0
63.39,POS,2023-08-30 20:24:00,30692.73,Mobile,Sydney,Restaurants,0,0,12,31.75,2,Amex,200,562.06,Biometric,0.0698,0,0
37.78,ATM Withdrawal,2023-10-31 02:01:00,13448.79,Laptop,London,Electronics,0,0,7,53.04,1,Amex,131,4270.78,Password,0.8319,0,0
118.03,Online,2023-02-13 20:50:00,34567.82,Laptop,Sydney,Electronics,0,0,7,10.36,0,Discover,213,1124.97,PIN,0.4289,0,0
12.7,ATM Withdrawal,2023-06-22 10:48:00,94154.34,Tablet,Mumbai,Travel,0,0,1,228.1,2,Amex,222,4818.31,Password,0.5954,0,0
36.76,Bank Transfer,2023-05-12 20:22:00,2005.35,Mobile,Mumbai,Electronics,0,0,8,145.57,4,Mastercard,47,3.86,Password,0.9108,0,1
34.38,ATM Withdrawal,2023-09-03 12:28:00,93620.64,Laptop,Sydney,Clothing,0,0,12,279.87,1,Discover,46,4542.19,PIN,0.8141,1,0
76.46,Online,2023-04-27 20:45:00,65661.01,Laptop,London,Groceries,0,0,3,172.86,1,Amex,110,4329.01,OTP,0.6598,0,0
5.77,POS,2023-05-02 19:33:00,58556.13,Tablet,London,Travel,0,0,10,43.02,1,Amex,3,1822.99,OTP,0.3325,0,0
5.98,ATM Withdrawal,2023-04-12 23:32:00,52333.68,Mobile,London,Travel,0,0,11,261.87,4,Mastercard,82,3750.44,Biometric,0.8242,0,1
46.06,Bank Transfer,2023-01-31 21:50:00,43485.5,Tablet,London,Clothing,0,0,2,463.16,4,Mastercard,116,717.48,Biometric,0.4406,0,1
44.19,POS,2023-11-14 08:58:00,53095.01,Tablet,Sydney,Groceries,0,0,2,324.71,2,Amex,122,1156.03,PIN,0.5185,0,0
105.76,POS,2023-08-30 01:05:00,10867.83,Mobile,Sydney,Travel,0,0,9,48.48,2,Discover,32,2772.1,Password,0.722,0,0
108.08,ATM Withdrawal,2023-09-14 12:00:00,90066.04,Mobile,Tokyo,Groceries,0,0,11,42.4,0,Amex,193,3255.69,Biometric,0.3247,0,0
34.16,POS,2023-01-31 05:33:00,70807.23,Laptop,Tokyo,Electronics,0,0,11,269.15,2,Discover,188,2043.79,OTP,0.731,0,0
86.57,Online,2023-11-06 06:52:00,37848.65,Mobile,Tokyo,Travel,0,0,7,68.15,3,Amex,11,3402.71,OTP,0.475,0,0
65.95,ATM Withdrawal,2023-04-03 15:55:00,78651.75,Mobile,Tokyo,Groceries,0,1,14,432.89,0,Mastercard,102,1547.87,Biometric,0.3592,0,0
127.47,ATM Withdrawal,2023-09-01 13:07:00,53659.79,Tablet,London,Travel,0,0,12,351.79,1,Amex,54,2902.86,Password,0.7321,0,0
63.21,POS,2023-07-23 20:37:00,22494.42,Mobile,New York,Restaurants,1,1,11,111.52,2,Amex,221,42.55,Password,0.0733,0,0
43.84,Bank Transfer,2023-06-19 00:48:00,67349.8,Tablet,London,Groceries,1,0,1,385.06,1,Discover,149,1983.75,PIN,0.4443,1,0
262.36,POS,2023-02-23 06:38:00,14889.98,Tablet,Mumbai,Groceries,0,0,12,11.25,2,Visa,182,4700.96,OTP,0.6531,0,0
13.41,POS,2023-10-25 18:11:00,88915.22,Tablet,New York,Groceries,0,1,1,309.97,2,Discover,73,1645.98,OTP,0.3913,0,0
36.07,POS,2023-01-12 11:35:00,11700.16,Laptop,Mumbai,Electronics,0,0,5,406.79,3,Amex,61,3392.97,Biometric,0.1042,0,0
34.83,Online,2023-05-07 02:32:00,43154.46,Tablet,Sydney,Groceries,0,0,14,445.71,1,Discover,215,3266.41,OTP,0.7266,0,0
74.01,Online,2023-11-10 15:52:00,10099.54,Tablet,London,Electronics,0,0,14,300.38,1,Discover,16,3278.64,Biometric,0.8997,0,1
77.25,Online,2023-10-18 02:54:00,61366.71,Mobile,Sydney,Electronics,0,0,10,219.21,3,Discover,235,3493.62,PIN,0.835,0,0
56.39,Online,2023-08-11 07:24:00,57389.21,Laptop,London,Travel,0,1,2,85.49,0,Discover,2,3025.65,Password,0.4489,1,0
23.11,Online,2023-10-30 03:44:00,31047.89,Tablet,Sydney,Clothing,0,0,4,125.77,3,Visa,66,720.15,Password,0.9613,0,1
15.23,POS,2023-06-12 14:41:00,52760.68,Tablet,Mumbai,Groceries,0,0,13,57.83,1,Amex,150,2893.68,PIN,0.4921,1,0
295.77,ATM Withdrawal,2023-12-05 17:52:00,31909.58,Tablet,New York,Clothing,0,0,12,499.03,2,Amex,181,963.37,Password,0.4632,0,0
0.33,POS,2023-04-04 12:27:00,77591.57,Laptop,Sydney,Travel,0,0,6,92.45,4,Visa,174,3952.26,Password,0.7116,1,1
115.38,POS,2023-03-08 02:41:00,61443.69,Laptop,New York,Travel,0,0,6,471.39,2,Mastercard,138,3295.47,Biometric,0.4312,0,0
70.9,Bank Transfer,2023-02-05 05:03:00,34321.39,Tablet,Tokyo,Groceries,0,0,7,486.37,1,Discover,202,3466.29,Password,0.3218,1,0
67.75,Bank Transfer,2023-07-25 02:43:00,53928.24,Mobile,Sydney,Travel,0,0,5,116.93,3,Visa,55,539.41,Biometric,0.2535,0,0
384.83,Online,2023-11-12 10:04:00,87096.03,Mobile,New York,Clothing,0,0,13,477.28,0,Visa,45,2314.34,OTP,0.3573,0,0
111.96,Bank Transfer,2023-07-30 19:28:00,69057.88,Laptop,Mumbai,Clothing,0,0,6,61.18,3,Discover,116,4830.18,OTP,0.9657,1,1
27.39,Bank Transfer,2023-10-17 23:11:00,15686.82,Mobile,Mumbai,Groceries,0,0,11,478.94,0,Amex,123,3459.22,PIN,0.4987,0,0
20.7,ATM Withdrawal,2023-02-23 01:41:00,17290.31,Mobile,Mumbai,Restaurants,0,0,7,444.13,4,Amex,191,3961.19,OTP,0.9905,0,1
346.58,ATM Withdrawal,2023-06-25 14:52:00,99718.03,Laptop,New York,Restaurants,0,0,1,493.31,2,Discover,34,1980.58,OTP,0.3245,0,0
213.91,Bank Transfer,2023-06-02 18:37:00,23393.85,Tablet,Sydney,Groceries,0,0,6,135.44,3,Visa,63,2602.44,Biometric,0.9935,1,1
179.85,ATM Withdrawal,2023-05-30 04:34:00,88864.59,Mobile,New York,Electronics,0,0,2,449.02,4,Visa,238,564.05,Biometric,0.6868,1,1
58.68,Bank Transfer,2023-01-29 23:35:00,74561.54,Laptop,Tokyo,Electronics,0,0,10,202.56,4,Discover,6,2513.46,Password,0.4796,0,1
200.66,Bank Transfer,2023-12-15 23:34:00,10395.93,Mobile,London,Restaurants,0,0,11,331.33,1,Mastercard,15,1765.85,Biometric,0.6845,0,0
38.41,POS,2023-06-14 03:00:00,64718.8,Laptop,Mumbai,Restaurants,1,0,2,61.07,4,Visa,98,4787.64,Password,0.9868,1,1
31.11,Bank Transfer,2023-04-27 03:11:00,92518.1,Laptop,New York,Restaurants,0,0,2,349.01,1,Visa,180,3448.21,Biometric,0.4098,0,0
180.83,Online,2023-07-24 15:36:00,80088.57,Laptop,Mumbai,Electronics,0,0,8,84.84,1,Discover,222,2844.89,PIN,0.0339,0,0
102.34,POS,2023-06-17 02:43:00,68122.0,Laptop,New York,Electronics,0,0,1,458.0,2,Amex,145,2060.47,Password,0.6225,1,0
38.27,ATM Withdrawal,2023-06-24 11:38:00,99658.96,Laptop,Tokyo,Clothing,0,0,14,242.87,1,Amex,200,1077.39,Password,0.0865,1,0
160.19,ATM Withdrawal,2023-04-24 10:46:00,758.12,Tablet,Sydney,Electronics,0,0,4,465.19,0,Visa,232,3493.45,Biometric,0.5151,0,0
48.31,Online,2023-04-08 22:49:00,16674.67,Tablet,Mumbai,Restaurants,0,0,10,281.77,1,Mastercard,158,145.36,Password,0.4223,1,0
332.36,Bank Transfer,2023-05-13 10:24:00,26797.92,Mobile,Mumbai,Clothing,0,0,4,99.08,2,Amex,159,4959.88,OTP,0.6375,0,0
152.48,ATM Withdrawal,2023-12-14 23:57:00,5626.08,Mobile,London,Clothing,0,0,4,125.93,3,Visa,237,4666.25,Biometric,0.4398,0,0
80.11,Bank Transfer,2023-08-10 05:48:00,7711.96,Tablet,New York,Restaurants,0,1,10,154.43,4,Amex,76,2821.73,OTP,0.8648,0,1
11.73,Online,2023-11-22 02:39:00,4516.52,Laptop,London,Travel,0,0,1,206.02,4,Visa,132,4353.8,OTP,0.1308,0,1
72.69,ATM Withdrawal,2023-07-30 20:44:00,26003.81,Mobile,Tokyo,Restaurants,0,1,1,422.11,4,Mastercard,141,4401.79,PIN,0.1458,0,1
108.13,ATM Withdrawal,2023-10-02 21:49:00,36578.62,Mobile,Tokyo,Groceries,0,0,10,270.18,4,Mastercard,124,1603.95,Password,0.2018,1,1
74.53,Online,2023-01-18 15:42:00,71256.94,Tablet,Tokyo,Travel,0,0,4,470.49,3,Visa,40,3233.49,Password,0.1496,0,0
242.47,Bank Transfer,2023-05-30 02:45:00,6348.28,Laptop,New York,Restaurants,0,0,8,285.0,1,Discover,73,373.68,Biometric,0.599,0,0
14.65,POS,2023-09-04 13:21:00,87101.45,Laptop,Tokyo,Groceries,0,0,3,432.35,2,Mastercard,210,4319.13,OTP,0.3601,0,0
109.76,ATM Withdrawal,2023-09-01 05:30:00,47193.92,Mobile,London,Clothing,0,0,10,408.52,0,Mastercard,125,2144.49,Biometric,0.6793,1,0
38.96,ATM Withdrawal,2023-03-30 10:22:00,58826.24,Tablet,London,Restaurants,0,1,12,175.4,0,Visa,62,166.49,PIN,0.4322,1,0
134.75,ATM Withdrawal,2023-10-25 09:46:00,88540.12,Laptop,Tokyo,Restaurants,0,0,9,316.59,3,Visa,83,2777.96,PIN,0.1187,0,0
45.66,ATM Withdrawal,2023-06-16 19:02:00,87533.6,Laptop,Tokyo,Clothing,0,0,8,252.51,3,Mastercard,20,68.5,Password,0.5254,0,0
51.08,ATM Withdrawal,2023-11-07 08:34:00,48170.12,Tablet,Sydney,Clothing,0,0,13,218.02,4,Discover,39,52.36,OTP,0.5018,0,1
68.15,Online,2023-06-05 23:38:00,41207.36,Mobile,Mumbai,Clothing,0,0,10,248.9,2,Mastercard,105,2783.08,PIN,0.2574,1,0
501.83,Online,2023-07-02 06:53:00,16250.45,Mobile,New York,Restaurants,0,0,2,261.08,1,Mastercard,70,4232.71,Password,0.9209,0,1
6.26,POS,2023-11-23 06:27:00,98787.59,Tablet,Mumbai,Travel,0,0,10,376.06,4,Amex,8,3808.58,OTP,0.2021,1,1
50.85,Bank Transfer,2023-04-24 23:24:00,35910.89,Mobile,New York,Clothing,1,0,12,255.44,3,Discover,93,1933.29,Biometric,0.885,0,1
68.29,Bank Transfer,2023-08-17 19:38:00,34167.91,Laptop,Tokyo,Clothing,0,0,9,446.73,3,Discover,94,2760.84,PIN,0.943,1,1
53.11,Online,2023-02-06 11:36:00,63588.94,Mobile,Tokyo,Clothing,0,0,9,453.88,0,Amex,85,4794.31,Password,0.9079,0,1
34.57,POS,2023-08-02 02:40:00,54113.4,Tablet,New York,Clothing,0,0,11,271.17,0,Visa,81,141.65,OTP,0.8768,0,1
360.24,Bank Transfer,2023-08-21 20:26:00,80557.62,Mobile,Tokyo,Clothing,0,0,11,435.31,1,Mastercard,156,1466.21,Password,0.0737,0,0
11.02,Online,2023-02-07 04:56:00,45270.4,Laptop,London,Groceries,0,0,8,145.28,3,Mastercard,171,2604.64,Biometric,0.8942,0,1
73.53,Online,2023-05-19 00:57:00,79470.61,Laptop,New York,Electronics,0,0,3,290.23,0,Mastercard,85,1778.51,OTP,0.2641,0,0
15.38,Online,2023-11-04 20:09:00,35611.46,Mobile,Sydney,Travel,0,1,3,122.38,4,Mastercard,208,1926.01,Password,0.1123,1,1
57.28,POS,2023-01-05 10:11:00,13975.09,Mobile,Tokyo,Electronics,1,0,6,350.87,4,Discover,32,2604.93,PIN,0.5984,0,1
260.77,POS,2023-04-26 19:59:00,96009.42,Tablet,Tokyo,Groceries,0,0,13,288.41,2,Discover,175,2326.45,OTP,0.9954,0,1
60.19,Online,2023-04-27 00:00:00,76191.99,Tablet,Mumbai,Clothing,0,0,10,79.03,2,Visa,109,4910.2,OTP,0.9158,0,1
52.44,ATM Withdrawal,2023-08-26 23:17:00,31968.18,Laptop,Mumbai,Clothing,0,0,3,207.2,3,Amex,200,1887.14,PIN,0.9837,0,1
147.11,Online,2023-09-04 22:41:00,16254.78,Laptop,Mumbai,Travel,0,0,7,89.39,4,Visa,99,2121.9,Password,0.173,1,1
314.91,Online,2023-06-19 03:26:00,10716.74,Tablet,Sydney,Electronics,0,0,8,42.38,1,Amex,96,1506.68,Biometric,0.195,0,0
56.76,Bank Transfer,2023-04-26 16:03:00,14208.98,Laptop,London,Clothing,0,0,8,240.58,4,Visa,229,663.24,OTP,0.9009,0,1
188.33,Online,2023-08-06 20:21:00,77209.98,Mobile,Sydney,Restaurants,0,0,1,88.76,2,Amex,209,4347.7,OTP,0.3939,0,0
112.36,POS,2023-07-08 15:57:00,47350.71,Tablet,Sydney,Electronics,0,0,14,116.62,2,Visa,65,105.94,OTP,0.3191,0,0
49.81,POS,2023-02-12 10:38:00,79133.47,Laptop,Tokyo,Electronics,0,0,4,424.17,1,Visa,22,1919.6,Password,0.5039,0,0
5.25,Bank Transfer,2023-06-10 09:12:00,52026.91,Laptop,London,Electronics,0,1,1,381.95,3,Amex,128,2256.31,OTP,0.7574,1,0
116.87,POS,2023-10-18 03:44:00,63590.41,Tablet,Mumbai,Clothing,0,0,5,45.17,3,Mastercard,228,3236.9,PIN,0.9507,0,1
16.48,Online,2023-05-06 20:37:00,20581.19,Tablet,Tokyo,Travel,1,0,13,76.78,3,Visa,162,4480.58,PIN,0.5439,0,0
214.48,Bank Transfer,2023-08-22 22:30:00,76103.09,Mobile,Sydney,Groceries,0,0,11,221.22,1,Visa,219,215.88,Password,0.9231,1,1
56.29,POS,2023-08-28 05:24:00,724.84,Laptop,New York,Groceries,0,0,10,187.44,2,Amex,89,2085.08,OTP,0.3468,0,0
144.7,ATM Withdrawal,2023-01-31 13:05:00,55550.29,Laptop,London,Electronics,0,0,4,327.19,2,Amex,221,2982.24,Biometric,0.7665,1,0
12.87,ATM Withdrawal,2023-07-21 16:55:00,48944.09,Laptop,Tokyo,Restaurants,0,1,3,327.45,1,Discover,16,524.67,PIN,0.5844,0,0
16.98,ATM Withdrawal,2023-03-10 02:51:00,55656.97,Mobile,Sydney,Electronics,0,0,14,297.54,4,Mastercard,131,4506.05,Biometric,0.0705,0,1
94.43,POS,2023-02-10 16:12:00,42430.73,Laptop,Sydney,Electronics,0,0,10,110.16,0,Amex,75,2315.57,Password,0.5298,0,0
474.39,Online,2023-09-12 13:02:00,62973.02,Mobile,London,Clothing,0,0,6,87.74,1,Amex,145,4037.99,PIN,0.6286,0,0
50.66,Bank Transfer,2023-08-23 12:56:00,84544.97,Laptop,Tokyo,Travel,0,0,9,128.62,3,Mastercard,189,3488.7,Biometric,0.9053,0,1
65.99,Online,2023-11-14 14:31:00,92497.1,Mobile,Mumbai,Restaurants,0,0,1,24.67,2,Amex,27,3762.79,PIN,0.9915,0,1
54.1,ATM Withdrawal,2023-02-06 20:48:00,14508.09,Mobile,London,Clothing,0,0,5,270.5,0,Amex,101,1579.95,OTP,0.4375,0,0
3.51,POS,2023-08-19 05:57:00,77681.48,Tablet,Tokyo,Clothing,0,0,13,180.4,1,Discover,169,264.69,Password,0.491,0,0
54.21,POS,2023-03-10 19:07:00,73410.99,Mobile,Sydney,Electronics,0,0,4,457.19,2,Discover,71,4585.66,OTP,0.7607,1,0
61.04,Online,2023-06-01 05:18:00,87291.74,Mobile,Mumbai,Electronics,0,0,6,343.5,0,Mastercard,195,3843.99,OTP,0.7926,0,0
14.7,POS,2023-05-24 16:24:00,16712.02,Laptop,New York,Clothing,0,0,9,70.02,3,Visa,129,305.86,PIN,0.8622,0,1
119.3,POS,2023-10-06 07:20:00,68366.05,Mobile,Tokyo,Restaurants,0,0,4,330.65,1,Mastercard,182,3127.09,Biometric,0.4313,0,0
327.06,Bank Transfer,2023-11-03 22:33:00,16637.5,Laptop,Tokyo,Electronics,0,0,11,485.88,4,Discover,68,2977.1,OTP,0.2231,1,1
4.73,Bank Transfer,2023-07-03 06:33:00,4511.26,Laptop,Tokyo,Groceries,0,0,4,184.91,4,Visa,17,3630.04,PIN,0.8481,0,1
2.21,POS,2023-08-01 16:37:00,49302.09,Mobile,New York,Clothing,0,0,12,346.23,3,Visa,156,243.41,PIN,0.9741,1,1
23.74,POS,2023-03-28 21:50:00,13440.6,Mobile,New York,Restaurants,0,0,4,473.64,2,Amex,148,2728.08,PIN,0.0667,0,0
125.65,POS,2023-08-09 05:16:00,75885.29,Laptop,London,Electronics,0,0,1,482.71,1,Visa,173,1823.85,PIN,0.2939,1,0
80.75,Bank Transfer,2023-03-04 15:14:00,7928.7,Tablet,Mumbai,Clothing,0,0,5,282.46,0,Discover,203,3971.96,Password,0.8472,0,0
72.33,POS,2023-02-16 23:32:00,90052.86,Laptop,Mumbai,Electronics,0,0,2,348.6,1,Amex,18,415.87,OTP,0.8236,0,0
288.19,POS,2023-11-12 11:08:00,93195.91,Mobile,New York,Groceries,0,0,3,279.28,0,Visa,220,581.18,Biometric,0.3562,0,0
83.0,Online,2023-11-12 08:18:00,13996.4,Mobile,Tokyo,Electronics,0,0,12,121.61,0,Visa,73,313.74,OTP,0.3457,0,0
0.82,POS,2023-02-04 01:16:00,38489.4,Laptop,London,Clothing,0,0,5,467.04,3,Amex,192,1253.18,OTP,0.6394,0,0
244.15,POS,2023-12-12 07:28:00,67268.06,Tablet,Mumbai,Restaurants,0,0,11,124.9,4,Amex,207,538.78,PIN,0.905,1,1
9.02,Online,2023-11-16 23:10:00,3622.95,Mobile,New York,Electronics,0,0,12,119.55,1,Mastercard,105,3030.74,PIN,0.6332,1,0
99.78,Online,2023-06-10 13:18:00,13238.17,Tablet,New York,Clothing,0,0,12,85.96,0,Mastercard,75,2903.1,Password,0.6567,1,0
405.49,Online,2023-04-27 10:29:00,98671.64,Tablet,Mumbai,Travel,0,0,10,25.97,3,Amex,210,2162.76,Biometric,0.5312,0,0
152.63,Bank Transfer,2023-09-11 22:35:00,60264.97,Tablet,Sydney,Travel,0,0,2,15.93,0,Discover,211,4841.93,OTP,0.1422,1,0
173.76,Online,2023-10-26 16:18:00,98719.65,Mobile,Tokyo,Travel,0,0,10,168.91,1,Discover,228,2576.61,OTP,0.5666,0,0
43.54,Bank Transfer,2023-02-09 11:47:00,3636.98,Tablet,New York,Restaurants,0,0,10,79.07,1,Mastercard,206,3456.72,Biometric,0.3581,0,0
25.43,POS,2023-03-21 14:32:00,83418.87,Mobile,London,Electronics,1,0,7,374.75,3,Discover,147,2103.28,PIN,0.701,1,0
112.27,Online,2023-04-06 04:45:00,16418.83,Tablet,London,Electronics,0,0,2,383.36,1,Visa,48,2548.16,Biometric,0.9178,0,1
8.7,Online,2023-10-17 03:05:00,5187.66,Laptop,New York,Groceries,0,0,11,302.87,3,Discover,45,4996.94,OTP,0.155,0,0
100.82,POS,2023-08-05 20:48:00,44041.83,Laptop,Tokyo,Clothing,0,0,7,343.8,4,Mastercard,213,16.94,Password,0.3903,0,1
2.9,ATM Withdrawal,2023-01-19 15:20:00,51392.28,Tablet,Mumbai,Clothing,0,0,2,498.57,2,Discover,200,133.49,PIN,0.0988,0,0
248.36,POS,2023-05-20 02:06:00,3042.2,Laptop,London,Groceries,0,0,3,155.13,2,Discover,174,4021.93,OTP,0.0748,0,0
21.98,POS,2023-01-10 16:22:00,84072.83,Mobile,Tokyo,Electronics,0,0,8,397.59,3,Visa,111,4856.33,PIN,0.9585,1,1
7.41,POS,2023-10-02 21:21:00,50741.77,Mobile,New York,Clothing,0,0,8,429.9,1,Mastercard,181,3875.57,Password,0.7189,0,0
7.47,POS,2023-06-29 15:36:00,68102.14,Tablet,Mumbai,Restaurants,0,1,8,349.63,1,Mastercard,65,4231.96,PIN,0.4826,0,0
6.21,POS,2023-03-10 00:44:00,78365.43,Tablet,London,Electronics,0,0,14,10.12,0,Visa,216,3966.78,OTP,0.0568,0,0
21.6,Online,2023-08-11 20:44:00,95469.38,Tablet,New York,Travel,0,0,2,333.58,2,Visa,183,2965.43,Password,0.4359,0,0
17.35,POS,2023-06-21 10:14:00,51972.78,Mobile,New York,Restaurants,0,0,8,361.15,2,Amex,9,1098.69,OTP,0.9779,0,1
28.16,Online,2023-07-02 11:46:00,49543.76,Tablet,Mumbai,Groceries,0,0,10,79.73,2,Discover,85,3321.69,OTP,0.1692,0,0
41.92,Online,2023-02-21 16:58:00,52773.12,Laptop,Tokyo,Restaurants,0,0,11,125.32,0,Mastercard,53,3500.08,Password,0.2908,0,0
5.84,Bank Transfer,2023-01-10 14:28:00,46797.71,Tablet,London,Clothing,0,0,11,403.06,2,Mastercard,217,810.55,OTP,0.2663,1,0
