Transaction_Amount,Account_Balance,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Age,Transaction_Distance,Risk_Score,Is_Weekend,Fraud_Label,Timestamp_month,Timestamp_day,Timestamp_hour
3.29,81588.06,1,0,9,299.83,3,69,3672.07,0.3975,1,0,6,7,10
189.02,87594.26,0,0,3,188.74,4,219,3138.34,0.8924,1,1,3,18,16
278.8,16324.31,0,1,13,21.29,4,102,2832.67,0.6588,0,1,8,2,17
81.29,7057.36,0,0,10,377.65,1,83,2307.12,0.5247,1,0,10,29,5
48.61,14016.18,0,0,12,234.04,0,39,4717.07,0.6616,1,0,3,18,1
49.92,40632.2,0,0,5,498.28,4,109,356.74,0.8932,0,1,12,2,0
4.46,4014.04,0,0,6,372.42,0,167,1202.95,0.4675,1,0,6,10,10
11.93,71157.39,0,0,3,142.38,4,211,4243.68,0.0188,0,1,1,3,20
11.2,38898.28,0,0,13,140.97,4,91,2097.74,0.7039,0,1,3,3,22
24.47,87795.23,0,1,4,187.99,1,197,77.0,0.6558,0,0,3,1,16
99.43,22371.86,1,0,11,239.15,1,120,559.89,0.3584,0,0,1,15,16
88.89,27715.5,1,0,5,473.07,2,206,2013.84,0.3363,0,0,8,3,10
44.45,87916.56,0,0,1,212.09,0,197,606.44,0.8407,0,0,5,6,17
53.56,43915.48,0,0,7,461.97,1,56,1441.56,0.0946,0,0,1,19,1
57.79,86481.65,0,0,5,174.93,2,80,1435.25,0.4719,0,0,7,9,8
86.31,65222.47,0,0,8,443.84,3,21,1577.68,0.6882,0,0,5,8,12
19.62,30668.01,0,0,12,395.36,4,184,103.56,0.0553,1,1,6,24,7
32.71,44980.05,0,0,4,114.25,1,116,348.34,0.6904,1,0,4,13,2
149.49,61505.67,0,0,13,146.84,3,77,540.51,0.1518,0,0,7,5,1
142.77,61979.8,0,0,9,181.04,4,229,54.41,0.009,0,1,4,10,2
90.22,99000.68,0,0,5,56.41,3,191,1605.24,0.82,0,0,9,15,6
29.43,70084.79,0,0,5,437.69,4,85,488.7,0.389,1,1,1,31,14
48.38,11508.38,0,0,1,432.91,0,106,1737.02,0.3841,0,0,5,20,9
156.34,74743.14,0,0,6,300.56,1,180,851.35,0.3446,1,0,6,13,16
97.41,80060.0,0,1,14,88.58,2,199,2309.79,0.2856,0,0,5,1,10
62.5,17015.18,0,0,13,436.76,4,168,1005.71,0.5509,0,1,10,31,20
45.74,19024.7,0,1,8,454.27,2,35,4535.11,0.3449,0,0,8,12,7
226.58,88535.02,0,0,4,304.8,2,152,3584.24,0.8798,0,1,5,31,6
85.64,2933.35,0,0,7,144.58,1,149,4969.4,0.638,0,0,5,15,12
222.2,91916.95,0,0,12,434.18,2,213,2743.51,0.5591,1,0,5,7,12
41.38,95391.85,0,0,2,136.25,4,32,4736.73,0.6951,0,1,11,4,0
71.9,91243.33,0,0,2,373.06,0,111,394.04,0.278,0,0,6,21,14
6.55,57562.02,0,0,13,224.31,1,122,4366.5,0.6858,0,0,7,2,5
252.82,26848.78,0,0,2,295.58,1,214,2249.55,0.8168,1,0,8,1,14
23.32,53805.28,0,0,1,210.64,4,91,2475.71,0.8578,1,1,11,13,9
30.98,48983.21,0,0,4,476.96,3,36,78.69,0.8559,0,1,10,7,0
85.83,36732.84,0,0,12,208.78,0,181,1444.19,0.8747,0,1,5,6,12
125.6,10450.43,1,0,2,233.04,3,236,4271.65,0.8278,0,0,6,6,20
13.26,87966.39,0,0,7,407.96,0,72,3955.43,0.1437,1,0,10,29,10
222.13,97684.76,0,0,8,113.36,0,140,3130.67,0.5974,0,0,12,24,0
11.43,6112.14,0,0,5,274.89,2,19,1540.39,0.9728,0,1,4,26,18
81.24,31988.31,0,1,10,346.63,0,108,4861.99,0.4043,0,0,6,25,16
223.45,647.4,0,0,12,340.25,2,25,2642.56,0.8343,0,0,3,6,7
6.2,58652.45,0,0,10,180.31,1,171,1306.74,0.842,1,0,9,17,0
23.44,39323.34,1,0,12,460.65,0,163,1409.14,0.2028,0,0,4,16,3
173.15,26616.91,0,0,6,47.19,4,45,1403.82,0.1591,0,1,6,2,12
109.16,60025.26,0,0,7,226.09,3,68,443.18,0.4932,1,0,4,26,0
120.01,18717.06,0,0,8,343.12,3,37,332.03,0.3639,0,0,1,12,23
53.79,46696.25,0,0,6,123.96,1,7,1659.51,0.842,0,0,5,19,11
44.38,93772.91,0,0,7,426.65,2,162,2820.88,0.7416,1,0,7,20,21
12.29,75937.42,0,0,8,390.29,1,123,1665.28,0.1998,1,0,8,16,0
5.02,64693.01,0,0,10,174.75,1,217,4974.67,0.5647,1,0,9,23,6
119.95,99863.25,0,0,12,260.46,1,181,4835.12,0.7049,0,0,11,28,3
53.01,36649.42,0,0,9,148.14,0,17,462.79,0.9678,0,1,11,7,23
178.59,95469.53,0,0,11,97.44,0,182,1786.62,0.213,1,0,1,31,4
12.01,29321.9,0,0,8,122.84,4,85,4353.48,0.6791,0,1,7,18,17
31.79,26556.9,1,0,12,387.95,3,68,1211.36,0.4678,0,0,1,7,7
63.61,45496.33,0,0,14,147.58,1,98,2377.4,0.594,0,0,9,27,10
50.72,76812.27,0,0,6,389.64,2,33,1956.13,0.1258,0,0,1,29,15
21.28,36663.19,0,1,3,232.58,0,178,3323.98,0.7619,1,0,10,26,6
389.01,70344.89,0,0,10,202.72,4,174,2475.54,0.0202,0,1,2,2,18
53.62,30209.36,0,0,2,16.95,0,193,1184.04,0.4582,0,0,5,28,4
131.79,55046.62,0,0,12,205.96,4,44,4575.75,0.7942,0,1,5,19,22
102.91,31440.8,0,0,13,479.76,3,47,1208.4,0.7809,0,0,10,15,8
144.67,37067.95,0,0,3,449.51,4,76,587.71,0.2225,0,1,9,20,9
257.33,920.51,0,0,9,490.78,1,171,2824.67,0.665,0,0,12,20,17
36.3,36661.58,0,0,11,230.9,4,93,1939.84,0.6081,0,1,4,20,16
87.79,53763.15,0,0,3,169.67,3,74,2589.82,0.4831,0,0,5,12,3
79.76,95207.19,0,0,7,359.17,4,211,1303.27,0.6477,0,1,12,29,20
9.0,58283.58,0,0,9,110.91,3,166,4093.63,0.1776,1,0,9,1,23
79.3,76939.37,0,0,9,99.99,1,128,2356.68,0.1092,0,0,9,17,5
124.78,51549.89,0,0,13,80.65,0,159,2688.62,0.8678,0,1,3,29,2
125.43,71746.98,0,0,1,408.13,4,22,2385.66,0.2031,0,1,8,30,16
133.18,23482.08,0,0,7,455.03,3,119,1547.06,0.9609,1,1,8,23,20
52.46,77183.62,0,0,6,249.32,3,101,2198.18,0.7256,1,0,3,5,13
126.53,53004.58,0,0,13,124.94,3,162,4084.33,0.918,0,1,2,9,3
33.31,45009.55,0,0,3,107.04,1,156,677.04,0.4431,0,0,2,24,19
103.78,74051.16,0,0,2,110.02,0,120,1004.68,0.9717,0,1,8,16,21
16.67,81674.21,0,1,5,350.97,0,60,1794.77,0.6021,1,0,4,23,12
120.2,68328.74,0,0,1,253.38,2,219,4439.53,0.6411,1,0,2,8,6
7.56,29720.1,0,0,1,117.41,0,219,734.02,0.1853,0,0,11,9,10
112.32,42655.82,0,0,7,25.08,4,5,3973.78,0.4851,0,1,4,21,23
49.63,68991.94,0,0,1,275.13,1,173,4648.52,0.9649,0,1,4,25,1
109.59,31030.68,0,0,14,39.35,4,217,1008.3,0.2471,0,1,1,20,20
6.68,47558.76,0,0,1,303.54,3,137,2492.27,0.5709,1,0,1,19,18
44.51,46889.15,0,0,4,283.03,3,193,1976.09,0.6317,0,0,11,5,0
16.12,84393.84,0,0,4,286.93,3,15,3839.68,0.5576,0,0,4,27,17
5.69,24617.87,0,0,11,369.27,4,208,592.13,0.7127,0,1,10,26,3
232.45,57284.96,0,0,12,469.03,0,19,1972.83,0.4097,0,0,7,17,0
11.41,67438.23,0,0,7,483.29,1,122,4496.64,0.9547,0,1,12,21,16
79.61,66943.03,0,0,3,56.17,3,70,2076.74,0.4164,0,0,10,19,15
294.29,35810.4,0,0,4,363.86,1,12,1578.42,0.5021,0,0,4,2,15
5.14,51911.06,0,0,14,100.55,3,177,4736.17,0.1773,0,0,1,9,19
13.05,25697.18,0,0,14,474.72,0,32,395.43,0.9712,0,1,12,16,6
8.26,46345.15,0,1,9,157.55,0,216,4398.14,0.1207,0,0,2,16,6
126.88,3403.81,0,1,2,222.48,1,129,1008.37,0.8818,0,1,7,16,22
142.29,44923.48,0,0,6,362.65,0,128,4273.41,0.977,0,1,10,7,23
56.54,38359.28,0,0,5,98.1,0,51,809.42,0.212,1,0,3,15,5
145.48,66038.74,0,1,3,441.89,3,236,2745.37,0.313,0,0,7,26,4
64.49,36401.8,0,0,5,77.45,0,154,2771.11,0.9262,0,1,4,12,11
7.83,38975.49,0,0,14,375.11,2,157,3556.6,0.3996,1,0,6,22,8
159.92,47161.22,0,0,14,185.94,4,230,4450.35,0.5285,1,1,4,4,23
252.39,30751.59,1,0,14,349.91,0,203,1069.42,0.0934,0,0,1,28,11
157.02,83067.86,0,1,6,147.84,0,34,1187.84,0.1042,1,0,5,30,2
9.48,47209.09,0,0,14,106.83,2,226,445.66,0.5999,0,0,9,25,12
207.33,48515.08,0,0,10,264.97,3,6,886.34,0.854,1,1,10,16,4
188.17,87054.13,0,0,14,76.07,2,35,2281.88,0.6609,0,0,3,15,13
15.29,44630.89,0,1,11,202.15,4,8,1610.87,0.0185,0,1,1,14,7
9.68,66980.23,0,0,2,365.37,1,108,366.35,0.3375,1,0,11,7,10
33.44,12216.59,0,0,4,61.23,1,217,4876.8,0.4691,0,0,12,16,1
101.62,24081.06,0,0,12,170.86,4,63,4529.88,0.8167,0,1,4,26,1
42.48,53233.24,0,0,4,158.4,4,217,4492.84,0.554,1,1,7,17,2
178.52,34118.91,0,0,12,67.1,2,127,2354.08,0.5176,0,0,11,27,23
44.78,65724.55,0,0,3,95.9,1,161,4796.22,0.704,1,0,6,12,15
295.84,93102.57,0,0,12,367.93,0,41,431.34,0.474,0,0,4,16,18
58.95,44854.97,0,1,4,407.83,3,4,1224.17,0.6978,1,0,9,18,10
21.26,41194.98,0,0,12,243.56,4,147,501.94,0.8459,1,1,6,6,4
12.28,63044.14,0,0,9,438.24,2,97,1065.85,0.7824,0,0,12,30,15
176.03,67850.89,0,0,1,394.63,2,156,1947.68,0.2242,0,0,5,31,23
31.73,3637.23,0,0,11,342.92,3,32,1052.78,0.6406,1,0,1,16,23
72.65,31422.44,0,0,2,167.87,3,126,4729.9,0.4985,0,0,6,23,23
10.83,44000.55,0,0,12,488.31,4,140,1053.87,0.9392,0,1,7,14,12
173.68,50940.03,0,0,10,282.28,4,71,146.07,0.7388,0,1,6,17,10
0.18,28646.66,0,0,12,327.07,0,229,381.43,0.1557,1,0,12,15,10
166.73,9760.42,0,0,6,356.67,4,21,4023.92,0.6984,0,1,10,29,19
41.25,98518.31,1,1,6,18.68,2,101,4815.11,0.5797,0,0,5,25,23
12.07,47423.86,0,0,13,78.93,3,152,3158.75,0.7745,0,0,8,14,5
240.55,81809.14,0,0,9,179.96,0,91,374.4,0.0508,0,0,9,9,5
667.86,59877.63,0,0,7,410.02,0,109,1179.07,0.4648,0,0,9,20,16
39.01,77844.04,0,0,14,356.15,4,222,3903.27,0.1895,0,1,9,5,12
3.88,52491.0,0,0,5,250.76,0,180,1276.92,0.1431,0,0,6,24,9
6.27,32461.76,0,0,6,90.21,4,147,44.45,0.0379,1,1,2,21,23
99.92,80301.31,0,0,11,431.59,2,30,1272.48,0.0852,0,0,12,5,12
156.08,59556.75,0,0,1,243.28,0,87,4550.19,0.0086,1,0,9,21,14
147.63,98501.68,0,0,11,359.73,0,54,1432.4,0.8905,0,1,11,15,4
246.49,4973.34,0,0,10,120.55,2,22,1755.26,0.5629,1,0,5,12,1
94.18,57013.15,0,0,11,484.76,0,137,4286.83,0.5038,0,0,4,17,14
174.29,58598.0,0,0,3,177.17,0,237,929.07,0.7742,1,0,12,19,1
16.03,1449.37,0,0,2,264.68,0,211,499.08,0.6065,0,0,3,7,15
175.02,77997.26,0,0,10,108.31,3,191,4266.93,0.1915,0,0,9,9,15
156.08,42723.9,0,0,1,134.99,2,106,3638.28,0.7848,0,0,3,13,16
362.64,84544.19,0,1,8,469.93,3,109,4226.75,0.1649,0,0,5,13,16
33.54,23361.26,0,0,9,378.27,1,199,494.19,0.5816,0,0,11,24,1
59.3,35958.24,0,0,2,108.47,1,152,774.89,0.0993,1,0,2,8,3
15.27,33515.31,0,0,11,479.92,4,77,94.47,0.6588,0,1,6,23,8
312.92,22387.61,0,0,13,385.34,1,209,4961.3,0.7729,0,0,6,18,2
186.25,17902.62,0,0,13,54.08,1,236,4713.49,0.0208,0,0,10,10,21
19.3,9726.89,1,0,8,273.11,1,61,464.55,0.4402,0,0,2,19,3
54.46,47587.87,0,0,1,296.46,1,185,2473.03,0.8116,0,0,5,27,9
88.79,1636.28,0,0,1,452.92,2,35,2606.68,0.2231,1,0,5,25,19
39.87,7441.59,0,0,2,160.79,2,169,3746.26,0.8221,0,0,12,14,22
23.42,7326.44,0,0,8,426.92,2,18,3068.07,0.9326,1,1,1,18,20
174.91,57404.77,0,0,2,23.2,2,133,667.43,0.0386,0,0,10,8,9
24.38,8582.91,0,0,6,115.18,4,87,3675.36,0.9135,1,1,12,29,8
63.17,42804.81,0,0,11,148.91,2,210,514.38,0.7521,0,0,4,30,10
161.77,41820.83,0,0,7,300.53,4,239,1100.64,0.6558,0,1,12,23,16
269.15,1830.46,0,0,7,12.69,1,114,2096.2,0.828,0,0,2,22,17
78.69,89497.33,0,0,6,364.85,0,147,1114.16,0.6871,1,0,3,4,6
165.59,43722.66,0,1,10,331.94,1,58,602.11,0.3469,0,0,3,5,9
73.04,10557.45,0,0,11,113.85,1,9,2150.06,0.1876,1,0,5,12,19
224.64,43152.02,0,0,9,478.49,2,52,3653.14,0.263,1,0,9,18,23
55.17,75150.21,0,0,2,445.11,0,44,4609.82,0.1583,0,0,5,30,3
455.71,35228.11,0,0,9,415.15,1,6,2531.51,0.0107,0,0,9,5,10
40.9,64772.2,0,0,4,86.89,1,144,840.24,0.4539,0,0,1,13,6
746.84,30034.84,0,0,11,273.16,1,183,2845.49,0.9215,0,1,9,4,22
360.86,96392.92,0,0,10,302.6,1,47,2082.29,0.3392,0,0,7,17,6
30.15,36002.58,0,0,14,316.14,0,225,144.69,0.6962,1,0,1,30,5
46.05,24629.24,0,0,5,412.78,0,197,3836.7,0.8928,1,1,12,3,21
175.48,12939.38,0,0,7,473.39,3,92,702.31,0.7138,0,0,7,29,10
40.84,46222.41,1,0,3,314.44,0,112,3849.02,0.4191,0,0,7,28,14
66.62,46670.07,0,0,14,293.58,3,232,3874.26,0.2603,0,0,7,17,18
33.97,66943.21,0,0,7,457.29,4,52,2197.88,0.064,0,1,10,2,11
3.16,15376.24,0,0,12,93.65,4,30,1823.28,0.9178,1,1,5,20,17
15.12,19834.38,0,0,12,187.65,0,67,1947.01,0.9546,0,1,1,1,17
88.56,41940.58,0,0,6,315.35,4,19,130.2,0.1151,0,1,9,4,7
85.61,71298.39,0,0,12,226.27,4,95,1544.26,0.0471,1,1,8,12,7
131.69,73112.79,1,0,3,457.29,4,39,3223.35,0.8865,0,1,11,12,8
6.69,21363.08,0,0,12,441.33,2,29,486.49,0.7136,0,0,9,13,5
193.11,24790.46,0,1,4,176.19,1,219,149.37,0.5461,0,0,5,25,14
64.29,27492.44,0,0,13,216.37,4,108,87.71,0.0802,0,1,12,29,13
22.25,5185.14,0,0,6,200.03,3,121,2317.0,0.4074,0,0,8,2,6
114.7,60731.37,0,0,12,432.29,4,62,1394.38,0.5839,0,1,10,6,4
148.08,97595.54,0,0,10,78.0,1,223,4117.08,0.4589,0,0,3,9,21
33.1,77993.53,0,0,7,261.58,0,191,3342.32,0.8706,0,1,5,8,0
94.45,93648.28,0,0,11,190.18,4,90,879.33,0.9649,0,1,8,10,11
72.67,21172.92,0,0,7,49.82,2,164,2761.71,0.6446,1,0,12,31,9
7.03,74030.32,0,0,3,475.09,0,149,993.39,0.4905,0,0,3,30,2
5.65,87442.63,0,0,2,252.98,2,183,4463.97,0.1265,1,0,11,13,20
106.24,51710.36,0,0,8,29.41,0,131,3318.23,0.4868,0,0,10,28,13
43.13,97014.74,0,0,6,366.28,0,143,4646.44,0.0276,0,0,2,7,3
304.92,62151.27,0,0,12,246.26,3,16,2362.03,0.9177,0,1,11,26,13
21.44,91191.7,0,0,7,202.01,0,13,2283.93,0.8381,1,0,8,10,4
21.85,88413.95,0,0,5,416.37,4,92,434.15,0.3421,0,1,9,17,21
83.54,87190.02,0,0,8,413.69,3,168,428.56,0.9221,1,1,10,19,14
68.08,44957.2,0,0,1,212.83,3,1,4861.17,0.0512,1,0,8,15,20
37.45,84501.37,0,0,10,465.9,4,56,3495.45,0.128,0,1,5,20,5
89.56,25143.03,0,0,1,293.51,3,76,950.77,0.6124,0,0,6,25,12
147.37,58911.1,0,0,9,91.02,2,76,34.13,0.4206,0,0,2,20,1
150.09,95562.98,0,1,1,38.14,4,26,1078.26,0.0907,0,1,2,8,14
75.25,51058.8,0,0,9,332.22,0,236,2025.41,0.8226,0,0,10,10,17
69.53,15440.65,0,0,3,67.98,3,191,3601.65,0.8229,0,0,5,8,6
7.03,85732.22,1,0,1,373.42,0,224,3166.57,0.4382,0,0,1,30,11
6.9,78342.15,0,0,10,28.64,0,119,2671.81,0.7919,0,0,3,25,19
65.47,63137.88,0,0,2,243.19,2,29,3318.78,0.6257,1,0,2,8,0
306.32,99268.24,0,0,3,228.39,0,238,1083.64,0.2312,0,0,3,21,1
302.82,68928.5,0,0,11,220.8,3,195,172.0,0.0586,1,0,4,17,15
68.72,62063.42,0,0,11,207.36,0,12,634.66,0.2162,1,0,10,28,13
64.48,67029.69,0,0,5,322.93,1,72,2138.05,0.4296,0,0,2,22,6
11.02,68518.8,0,0,5,416.04,3,226,584.69,0.365,1,0,1,16,18
246.68,73403.92,0,0,13,180.68,0,133,4828.37,0.302,1,0,4,10,22
190.8,84738.32,0,0,12,304.45,3,182,2180.01,0.3073,0,0,2,15,5
91.77,77432.03,0,0,2,62.16,3,235,3151.78,0.2745,0,0,10,6,8
1.96,74105.21,0,0,2,257.0,4,200,2102.22,0.9636,1,1,1,14,3
225.73,15217.21,0,0,8,363.04,2,37,2483.91,0.9917,0,1,4,12,9
10.51,93108.32,0,0,5,49.74,3,73,2437.44,0.5911,0,0,3,3,19
85.78,60172.02,0,0,12,220.53,3,78,234.59,0.9166,1,1,1,24,1
47.85,66989.74,0,0,12,308.89,1,64,4291.05,0.3201,0,0,8,20,0
63.65,29098.28,0,0,4,127.49,3,36,250.64,0.6547,0,0,1,7,13
106.01,1977.75,0,0,2,158.86,2,47,3429.21,0.3722,0,0,8,5,5
54.72,48964.74,0,0,4,326.08,0,175,1772.64,0.3922,0,0,2,10,4
152.15,95833.73,0,0,14,260.2,1,194,2562.54,0.4863,1,0,1,8,0
119.64,31766.97,0,0,5,130.45,1,25,3102.53,0.3706,1,0,6,21,2
39.48,25070.25,0,0,9,265.78,2,108,1633.52,0.2768,1,0,5,19,12
158.85,11813.99,0,0,14,465.49,1,79,2653.12,0.3265,0,0,7,30,12
8.23,11183.96,0,0,6,194.12,1,79,4201.07,0.2065,0,0,11,17,1
106.01,19565.69,0,0,6,302.84,3,225,3839.96,0.1139,0,0,12,25,15
79.28,68105.02,1,0,4,343.3,0,205,2108.86,0.0013,1,0,4,30,11
64.35,46563.27,0,0,3,321.8,3,212,1875.93,0.7893,1,0,10,9,12
193.96,21424.55,0,0,5,157.3,2,22,2290.07,0.4884,0,0,5,27,11
26.63,17662.27,0,0,1,250.45,1,158,688.67,0.8688,0,1,6,28,23
74.2,35594.48,0,0,4,59.2,3,123,2667.17,0.5482,0,0,1,28,2
290.81,46345.2,0,0,4,224.72,0,81,4146.86,0.7193,1,0,1,21,1
3.52,69241.38,0,0,5,424.87,4,3,3702.02,0.2046,0,1,7,24,1
150.51,6083.19,0,0,2,21.0,0,26,381.71,0.8092,0,0,4,3,5
41.78,22440.06,0,0,4,205.18,4,208,3694.07,0.986,1,1,6,7,22
100.82,59717.04,0,0,3,385.82,2,169,3539.75,0.2852,0,0,11,2,10
67.87,12708.9,0,0,12,69.09,4,189,2375.9,0.5193,0,1,8,6,2
159.88,69688.08,1,0,9,267.09,1,217,1029.39,0.2015,0,0,8,19,9
130.9,71751.32,0,0,4,425.97,3,3,4594.92,0.7637,1,0,12,6,16
209.78,64591.34,0,0,9,410.94,3,89,1360.43,0.7004,0,0,3,11,20
83.8,16345.67,0,0,14,439.39,2,181,2163.85,0.2395,0,0,8,17,4
89.82,49817.82,0,0,9,408.69,1,132,3401.36,0.1093,1,0,11,9,17
12.31,84715.6,0,0,13,238.04,4,158,1989.86,0.3519,1,1,7,22,16
185.56,21735.96,0,0,1,209.05,0,63,2441.43,0.6893,1,0,3,6,22
18.12,19065.46,0,0,9,98.77,2,52,1585.66,0.2074,0,0,10,27,7
51.5,52608.71,0,0,6,144.73,2,89,2784.95,0.7317,0,0,11,18,6
113.65,26186.94,0,0,4,261.33,3,161,3425.04,0.7557,0,0,8,16,18
219.83,34068.75,0,0,12,100.43,0,175,306.64,0.8756,1,1,5,26,15
5.62,71483.45,0,0,12,449.45,2,145,3977.44,0.3736,0,0,8,20,15
43.87,99139.64,0,0,12,87.68,4,207,978.47,0.6451,0,1,5,9,2
21.04,16610.54,0,0,9,468.58,1,231,1153.74,0.2755,0,0,3,6,6
13.68,1829.69,0,0,1,348.95,4,102,3456.19,0.449,0,1,12,15,14
14.15,41556.09,0,0,14,334.87,1,54,1759.31,0.4636,0,0,12,8,16
261.16,13402.88,0,0,2,260.47,4,228,2760.93,0.2698,1,1,3,28,19
56.28,94845.74,0,0,10,183.35,0,162,4770.79,0.2784,0,0,3,15,22
118.22,40796.97,0,0,11,380.22,4,85,231.29,0.5144,1,1,1,3,20
20.0,3697.03,0,0,1,321.94,3,231,3274.35,0.6736,1,0,10,5,11
81.63,95121.74,0,0,6,293.54,3,9,3431.69,0.7077,0,0,6,3,2
51.67,77704.88,0,0,12,376.77,0,164,3202.75,0.4061,1,0,9,4,18
104.54,72000.17,0,0,5,401.53,1,235,2503.62,0.5332,0,0,1,23,19
85.25,42901.74,0,0,11,452.73,4,71,4867.02,0.6594,1,1,8,2,19
57.57,15619.2,0,0,2,488.11,1,89,28.46,0.7446,0,0,10,20,4
7.2,99953.36,0,0,14,353.83,4,179,2176.18,0.5923,0,1,4,21,13
26.16,63425.44,0,0,11,274.61,4,173,195.89,0.1503,0,1,2,20,12
64.88,60622.2,0,0,14,405.35,4,229,3286.74,0.8401,1,1,2,9,3
27.37,43050.16,0,0,7,51.87,4,127,2593.32,0.6503,0,1,7,9,18
106.99,12345.03,0,1,13,428.2,2,115,3461.15,0.5834,0,0,8,25,19
73.5,35634.01,0,0,3,445.21,2,3,3930.52,0.3305,1,0,1,1,22
79.55,8125.82,0,0,14,224.14,3,87,988.98,0.0092,0,0,6,6,20
110.54,31029.66,0,0,3,83.21,2,145,84.19,0.5432,0,0,1,30,16
86.93,1563.93,0,0,7,247.64,0,118,1302.6,0.2549,1,0,10,8,1
202.92,47423.66,0,1,12,126.79,4,111,2747.17,0.1547,0,1,5,13,15
182.89,72252.72,0,0,7,450.47,3,196,402.9,0.4295,0,0,4,25,9
212.45,12452.72,0,0,5,37.78,2,41,1338.82,0.708,1,0,8,4,0
31.58,62859.43,0,0,14,19.78,0,186,1402.06,0.6589,0,0,6,26,20
35.4,90908.65,0,0,5,173.21,4,95,3656.71,0.4498,0,1,7,29,11
61.36,44304.0,0,1,5,491.46,4,7,1367.59,0.532,0,1,2,26,10
12.4,11985.81,0,0,9,27.36,4,209,1740.75,0.1071,1,1,11,19,3
44.96,98177.9,0,0,12,41.61,0,166,3520.15,0.3034,1,0,7,10,0
10.68,43372.24,0,0,2,110.42,4,137,4823.71,0.5061,0,1,12,17,22
2.8,43080.11,0,0,2,32.15,0,52,657.09,0.4848,0,0,3,23,4
424.7,87042.89,0,0,14,220.77,3,11,3221.37,0.3175,0,0,9,14,13
83.93,99197.49,0,0,3,375.15,3,101,4304.98,0.4365,0,0,8,21,10
6.05,79716.05,0,0,2,353.84,0,145,265.31,0.3838,1,0,10,29,21
68.01,97503.1,0,0,6,382.89,2,99,49.67,0.5529,0,0,12,16,19
431.27,12164.99,0,1,14,341.63,2,100,3000.47,0.2735,1,0,3,2,12
223.51,16780.41,0,0,7,311.88,2,148,3987.17,0.4322,0,0,10,31,8
112.15,16127.84,0,0,2,151.98,0,4,450.83,0.9833,0,1,2,18,10
112.39,70908.88,0,0,2,413.55,0,82,3485.53,0.4571,1,0,12,26,16
54.97,88878.26,0,0,1,381.87,1,130,3403.56,0.8043,0,0,6,29,6
359.25,64677.94,0,0,14,401.22,3,2,1442.55,0.5967,0,0,6,7,12
101.57,32546.33,0,0,14,168.95,1,102,2437.8,0.0239,1,0,2,7,12
38.5,6391.07,0,0,6,25.36,0,48,1310.56,0.7788,0,0,9,2,7
166.55,70354.99,0,0,14,420.63,1,168,2828.46,0.5732,0,0,9,16,7
77.48,81816.37,0,0,4,123.83,1,73,1460.18,0.9249,1,1,7,29,10
89.23,96580.06,0,0,4,425.89,0,41,621.42,0.2178,0,0,12,14,19
372.56,43900.34,0,0,7,341.87,4,169,289.94,0.1346,0,1,1,8,22
71.18,68853.89,0,1,14,305.72,2,19,3053.06,0.6688,1,0,3,29,16
3.29,76643.99,0,0,2,180.26,3,171,3037.85,0.2394,0,0,9,21,22
6.87,90204.98,0,0,3,474.31,1,24,351.95,0.3956,0,0,7,11,17
302.73,25922.17,0,0,7,422.3,1,5,4132.58,0.7125,0,0,12,3,22
27.78,10698.25,0,0,13,403.12,2,120,278.12,0.966,0,1,4,30,11
3.32,74433.83,0,0,13,407.59,2,111,4119.75,0.673,1,0,1,18,4
36.73,6196.13,0,0,2,242.38,2,125,2224.28,0.6626,1,0,9,28,3
34.15,71457.94,0,0,11,226.29,3,98,4554.83,0.8798,0,1,6,21,11
65.1,71454.36,0,0,6,59.26,0,61,2637.91,0.8127,0,0,2,28,5
55.1,90621.74,0,0,1,135.78,3,180,2006.23,0.9425,0,1,9,13,0
89.61,65138.85,0,0,5,488.62,3,38,3042.91,0.8308,0,0,6,30,10
127.77,86748.49,0,0,10,104.5,0,19,3138.45,0.0974,0,0,5,6,2
63.0,3257.42,0,1,3,118.27,1,122,3537.3,0.4275,1,0,5,30,6
245.54,59772.25,0,1,14,231.88,2,170,1723.6,0.9696,0,1,2,22,1
27.08,78325.95,0,0,6,267.27,0,75,3677.12,0.5628,1,0,3,22,5
23.78,51163.72,0,0,7,102.57,2,175,4179.52,0.1375,0,0,7,15,1
0.09,97643.34,0,0,4,123.69,1,155,1008.51,0.1266,0,0,7,29,9
20.09,63217.37,0,0,4,220.15,2,46,23.8,0.6679,1,0,10,24,17
152.73,33051.97,0,0,11,74.07,0,41,2296.92,0.9256,1,1,4,11,7
39.54,58634.16,0,0,6,240.87,2,79,3264.07,0.0483,1,0,10,3,23
125.51,6046.97,0,1,8,118.75,2,77,4281.87,0.7876,1,0,8,8,19
218.18,12036.77,0,0,11,84.72,2,56,1446.42,0.5891,0,0,5,19,18
19.35,7351.76,0,0,6,403.63,4,88,1985.23,0.3722,0,1,9,20,19
59.32,43877.43,0,0,5,402.45,3,158,3846.76,0.4472,0,0,11,1,18
194.33,26643.4,0,0,2,391.12,2,235,776.35,0.1139,0,0,12,18,5
26.19,91186.07,0,0,8,166.49,1,132,4145.1,0.9962,0,1,7,10,2
81.54,41653.51,0,0,9,47.15,1,16,4287.89,0.2631,0,0,4,23,9
